model,checkpoint,term,task,prompt_id,prompt_template_bind,eb_star,eb_per_layer,best_layer,entropy,span_indices,n_term_tokens,prompt_template_beh,behavioral_score,step,model_short
pythia-1b-deduped,step60000,aria attribute,generation,gen_001,"In web accessibility, an aria attribute is",0.661554,"[0.315522, 0.472797, 0.12333, 0.598017, 0.61702, 0.24303, 0.440561, 0.240467, 0.18308, 0.160448, 0.255252, 0.226962, 0.055763, 0.202975, 0.661554, 0.371446]",14,1.424814,"[6, 7]",2,"In web accessibility, an aria attribute is",1.0,60000,1b
pythia-1b-deduped,step60000,aria attribute,generation,gen_002,"For screen reader users, aria attributes",0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0,2.079441,[7],2,"For screen reader users, aria attributes",0.3333333333333333,60000,1b
pythia-1b-deduped,step60000,aria attribute,generation,gen_003,"To use aria attributes correctly, developers should",0.733905,"[0.222103, 0.407234, 0.276973, 0.733905, 0.028015, 0.071074, 0.342749, 0.15608, 0.068837, 0.29927, 0.140456, 0.127513, 0.031949, 0.11945, 0.368782, 0.318712]",3,1.018085,"[4, 5]",2,"To use aria attributes correctly, developers should",0.6666666666666666,60000,1b
pythia-1b-deduped,step60000,aria attribute,generation,gen_004,"Without appropriate aria attributes, custom widgets may",0.560444,"[0.214997, 0.304705, 0.098372, 0.560444, 0.105005, 0.129462, 0.260489, 0.203591, 0.327254, 0.406002, 0.068955, 0.13871, 0.058362, 0.331344, 0.168713, 0.167439]",3,1.425571,"[4, 5]",2,"Without appropriate aria attributes, custom widgets may",0.0,60000,1b
pythia-1b-deduped,step60000,aria attribute,generation,gen_005,An accessibility audit found missing aria attributes. This means,0.543762,"[0.105596, 0.113294, 0.062642, 0.512929, 0.028604, 0.097169, 0.182839, 0.126011, 0.113296, 0.173142, 0.070154, 0.130369, 0.014463, 0.116574, 0.053454, 0.543762]",15,0.80804,"[7, 8]",2,An accessibility audit found missing aria attributes. This means,0.0,60000,1b
pythia-1b-deduped,step60000,aria attribute,generation,gen_006,"When creating custom components, aria attributes ensure",0.722202,"[0.37541, 0.632101, 0.173307, 0.567518, 0.463084, 0.038322, 0.21986, 0.098511, 0.165341, 0.514759, 0.142309, 0.239911, 0.082336, 0.212226, 0.166639, 0.722202]",15,1.020534,"[7, 8]",2,"When creating custom components, aria attributes ensure",1.0,60000,1b
pythia-1b-deduped,step90000,screen reader,generation,gen_001,"In web accessibility, a screen reader is",0.563116,"[0.540364, 0.481493, 0.323133, 0.563116, 0.105458, 0.21318, 0.183812, 0.034162, 0.211417, 0.018333, 0.066644, 0.014907, 0.022643, 0.037221, 0.055436, 0.049954]",3,1.458545,"[6, 7]",2,"In web accessibility, a screen reader is",1.0,90000,1b
pythia-1b-deduped,step90000,screen reader,generation,gen_002,"For blind users, a screen reader",0.498998,"[0.498998, 0.480815, 0.357836, 0.496158, 0.117916, 0.164482, 0.135008, 0.020158, 0.182002, 0.01297, 0.108896, 0.015776, 0.033642, 0.075892, 0.037617, 0.017963]",0,1.691948,"[6, 7]",2,"For blind users, a screen reader",1.0,90000,1b
pythia-1b-deduped,step90000,screen reader,generation,gen_003,"To ensure screen reader compatibility, developers should",0.538263,"[0.486483, 0.382376, 0.45301, 0.538263, 0.066203, 0.257797, 0.095721, 0.033148, 0.321001, 0.045594, 0.087156, 0.023716, 0.037141, 0.116373, 0.150475, 0.37788]",3,1.808821,"[3, 4]",2,"To ensure screen reader compatibility, developers should",0.0,90000,1b
pythia-1b-deduped,step90000,screen reader,generation,gen_004,"Without proper screen reader support, visually impaired users may",0.589214,"[0.497198, 0.447645, 0.499375, 0.589214, 0.09254, 0.095986, 0.145448, 0.039363, 0.177521, 0.063081, 0.159389, 0.007919, 0.110756, 0.076005, 0.066074, 0.042739]",3,1.610792,"[3, 4]",2,"Without proper screen reader support, visually impaired users may",1.0,90000,1b
pythia-1b-deduped,step90000,screen reader,generation,gen_005,An accessibility audit found that the site is not screen reader friendly. This means,0.55641,"[0.541746, 0.537064, 0.317568, 0.55641, 0.084882, 0.111456, 0.129553, 0.051834, 0.132774, 0.011181, 0.174563, 0.016098, 0.059483, 0.056587, 0.049387, 0.028886]",3,1.643149,"[10, 11]",2,An accessibility audit found that the site is not screen reader friendly. This means,0.0,90000,1b
pythia-1b-deduped,step90000,screen reader,generation,gen_006,"When building accessible sites, screen reader compatibility ensures",0.558426,"[0.504244, 0.465628, 0.338325, 0.558426, 0.037253, 0.171432, 0.205317, 0.027178, 0.274544, 0.045206, 0.112516, 0.016847, 0.044985, 0.059313, 0.140027, 0.178006]",3,1.533866,"[6, 7]",2,"When building accessible sites, screen reader compatibility ensures",0.6666666666666666,90000,1b
pythia-1b-deduped,step90000,skip link,generation,gen_001,"In web accessibility, a skip link is",0.598783,"[0.496778, 0.539529, 0.273445, 0.598783, 0.241612, 0.348514, 0.453914, 0.286565, 0.394017, 0.331745, 0.301371, 0.097542, 0.199513, 0.146855, 0.570596, 0.185181]",3,1.48845,"[6, 7]",2,"In web accessibility, a skip link is",0.3333333333333333,90000,1b
pythia-1b-deduped,step90000,skip link,generation,gen_002,"For keyboard navigation, a skip link",0.606362,"[0.476403, 0.465134, 0.362835, 0.606362, 0.101666, 0.195128, 0.430333, 0.170828, 0.275028, 0.291537, 0.265845, 0.062033, 0.159924, 0.26892, 0.453687, 0.247541]",3,1.330843,"[6, 7]",2,"For keyboard navigation, a skip link",0.6666666666666666,90000,1b
pythia-1b-deduped,step90000,skip link,generation,gen_003,"To implement a skip link, developers should",0.640004,"[0.356561, 0.475129, 0.372649, 0.640004, 0.173869, 0.28946, 0.339672, 0.236268, 0.311401, 0.187425, 0.191281, 0.051829, 0.076594, 0.132062, 0.615903, 0.491689]",3,1.460232,"[4, 5]",2,"To implement a skip link, developers should",0.3333333333333333,90000,1b
pythia-1b-deduped,step90000,skip link,generation,gen_004,"Without a skip link, keyboard users may",0.606547,"[0.435805, 0.429339, 0.335837, 0.606547, 0.141593, 0.241167, 0.325629, 0.087997, 0.259749, 0.097585, 0.196851, 0.022212, 0.085818, 0.351444, 0.313728, 0.505547]",3,1.501284,"[3, 4]",2,"Without a skip link, keyboard users may",0.0,90000,1b
pythia-1b-deduped,step90000,skip link,generation,gen_005,An accessibility review noted the absence of a skip link. This means,0.634258,"[0.515354, 0.535989, 0.292169, 0.597609, 0.246532, 0.147195, 0.4718, 0.213107, 0.291805, 0.243217, 0.255241, 0.050894, 0.045177, 0.199921, 0.570077, 0.634258]",15,0.909799,"[9, 10]",2,An accessibility review noted the absence of a skip link. This means,0.6666666666666666,90000,1b
pythia-1b-deduped,step90000,skip link,generation,gen_006,"When designing accessible navigation, a skip link ensures",0.640056,"[0.495085, 0.484092, 0.372332, 0.640056, 0.10685, 0.16001, 0.513707, 0.246882, 0.168034, 0.270712, 0.320414, 0.047418, 0.151434, 0.223764, 0.378991, 0.246184]",3,1.31991,"[7, 8]",2,"When designing accessible navigation, a skip link ensures",1.0,90000,1b
pythia-1b-deduped,step90000,alt text,generation,gen_001,"In web accessibility, alt text is",0.557523,"[0.557523, 0.458508, 0.058219, 0.556501, 0.52678, 0.266891, 0.252325, 0.225862, 0.536708, 0.290388, 0.108142, 0.036146, 0.041123, 0.08226, 0.214025, 0.088548]",0,1.700588,"[5, 6]",2,"In web accessibility, alt text is",1.0,90000,1b
pythia-1b-deduped,step90000,alt text,generation,gen_002,"For blind users, alt text",0.603844,"[0.487358, 0.42354, 0.100996, 0.603844, 0.158647, 0.265938, 0.182672, 0.237478, 0.371294, 0.259506, 0.082976, 0.04434, 0.02863, 0.039887, 0.20808, 0.065513]",3,1.651064,"[5, 6]",2,"For blind users, alt text",0.6666666666666666,90000,1b
pythia-1b-deduped,step90000,alt text,generation,gen_003,"To write effective alt text, content creators should",0.653407,"[0.497569, 0.455679, 0.472163, 0.653407, 0.562489, 0.448028, 0.286255, 0.180451, 0.254804, 0.289768, 0.127183, 0.104109, 0.057224, 0.053195, 0.02419, 0.069647]",3,1.712083,"[4, 5]",2,"To write effective alt text, content creators should",0.3333333333333333,90000,1b
pythia-1b-deduped,step90000,alt text,generation,gen_004,"Without alt text, screen reader users may",0.666547,"[0.483146, 0.376574, 0.265606, 0.666547, 0.284005, 0.223522, 0.332112, 0.069817, 0.282781, 0.096835, 0.131437, 0.023381, 0.019147, 0.114137, 0.18948, 0.071089]",3,1.648899,"[2, 3]",2,"Without alt text, screen reader users may",0.6666666666666666,90000,1b
pythia-1b-deduped,step90000,alt text,generation,gen_005,An accessibility scan found images lacking alt text. This means,0.602216,"[0.593069, 0.470535, 0.340037, 0.549041, 0.602216, 0.387254, 0.22042, 0.097056, 0.393738, 0.111661, 0.057434, 0.056329, 0.013527, 0.049751, 0.088021, 0.188598]",4,0.892236,"[7, 8]",2,An accessibility scan found images lacking alt text. This means,0.0,90000,1b
pythia-1b-deduped,step90000,alt text,generation,gen_006,"When publishing web content, alt text ensures",0.608167,"[0.531626, 0.438212, 0.107205, 0.583365, 0.608167, 0.299775, 0.258268, 0.277854, 0.559898, 0.187909, 0.121373, 0.047229, 0.083884, 0.038044, 0.085952, 0.077974]",4,0.751261,"[6, 7]",2,"When publishing web content, alt text ensures",0.6666666666666666,90000,1b
pythia-1b-deduped,step90000,color contrast,generation,gen_001,"In web accessibility, color contrast is",0.703222,"[0.39413, 0.318718, 0.703222, 0.594911, 0.159822, 0.321758, 0.39587, 0.066283, 0.260321, 0.318575, 0.091683, 0.052159, 0.040496, 0.106825, 0.38281, 0.121905]",2,1.2362,"[5, 6]",2,"In web accessibility, color contrast is",0.0,90000,1b
pythia-1b-deduped,step90000,color contrast,generation,gen_002,"For users with low vision, color contrast",0.634012,"[0.391671, 0.434919, 0.576154, 0.634012, 0.108821, 0.260926, 0.31666, 0.204423, 0.267083, 0.241516, 0.122127, 0.047821, 0.032513, 0.084806, 0.308596, 0.042481]",3,1.409026,"[7, 8]",2,"For users with low vision, color contrast",0.3333333333333333,90000,1b
pythia-1b-deduped,step90000,color contrast,generation,gen_003,"To achieve sufficient color contrast, designers should",0.717302,"[0.343066, 0.483869, 0.672316, 0.717302, 0.203857, 0.266832, 0.2548, 0.144146, 0.193995, 0.214866, 0.137097, 0.12111, 0.045061, 0.175442, 0.388382, 0.094887]",3,1.230018,"[4, 5]",2,"To achieve sufficient color contrast, designers should",0.3333333333333333,90000,1b
pythia-1b-deduped,step90000,color contrast,generation,gen_004,"Without adequate color contrast, users with visual impairments may",0.739764,"[0.344561, 0.395854, 0.739764, 0.721452, 0.145477, 0.324322, 0.273031, 0.079817, 0.093114, 0.213577, 0.169329, 0.058025, 0.101003, 0.148168, 0.377283, 0.440625]",2,1.337323,"[3, 4]",2,"Without adequate color contrast, users with visual impairments may",0.6666666666666666,90000,1b
pythia-1b-deduped,step90000,color contrast,generation,gen_005,An accessibility checker flagged poor color contrast. This means,0.732895,"[0.372242, 0.442003, 0.732895, 0.67686, 0.136066, 0.21668, 0.329955, 0.092279, 0.247623, 0.273202, 0.071837, 0.05414, 0.022771, 0.062478, 0.172162, 0.226385]",2,1.15262,"[8, 9]",2,An accessibility checker flagged poor color contrast. This means,0.0,90000,1b
pythia-1b-deduped,step90000,color contrast,generation,gen_006,"When selecting color palettes, color contrast ensures",0.718535,"[0.316312, 0.384631, 0.718535, 0.625772, 0.163395, 0.324135, 0.33873, 0.046384, 0.073303, 0.29525, 0.192501, 0.026871, 0.027662, 0.058151, 0.3624, 0.02491]",2,0.973362,"[7, 8]",2,"When selecting color palettes, color contrast ensures",0.3333333333333333,90000,1b
pythia-1b-deduped,step90000,focus indicator,generation,gen_001,"In web accessibility, a focus indicator is",0.716221,"[0.258062, 0.492565, 0.352919, 0.644705, 0.716221, 0.272864, 0.40928, 0.131601, 0.190173, 0.057279, 0.062764, 0.019542, 0.026372, 0.112728, 0.289987, 0.017803]",4,0.449209,"[6, 7]",2,"In web accessibility, a focus indicator is",1.0,90000,1b
pythia-1b-deduped,step90000,focus indicator,generation,gen_002,"For keyboard users, a focus indicator",0.751066,"[0.301082, 0.533171, 0.310253, 0.621894, 0.751066, 0.16392, 0.231309, 0.174948, 0.208572, 0.129645, 0.07642, 0.04344, 0.061631, 0.050932, 0.102373, 0.040073]",4,0.517323,"[6, 7]",2,"For keyboard users, a focus indicator",0.3333333333333333,90000,1b
pythia-1b-deduped,step90000,focus indicator,generation,gen_003,"To implement visible focus indicators, developers should",0.520497,"[0.205083, 0.302087, 0.109909, 0.520497, 0.125915, 0.098249, 0.246571, 0.096148, 0.171224, 0.272101, 0.116663, 0.176686, 0.026069, 0.256319, 0.122073, 0.079056]",3,1.478621,"[5, 6]",2,"To implement visible focus indicators, developers should",0.0,90000,1b
pythia-1b-deduped,step90000,focus indicator,generation,gen_004,"Without a focus indicator, keyboard-only users may",0.663832,"[0.280693, 0.420838, 0.244192, 0.610603, 0.663832, 0.087148, 0.456167, 0.058232, 0.2103, 0.150238, 0.065545, 0.033085, 0.054157, 0.219698, 0.108059, 0.127772]",4,0.522158,"[3, 4]",2,"Without a focus indicator, keyboard-only users may",0.3333333333333333,90000,1b
pythia-1b-deduped,step90000,focus indicator,generation,gen_005,A usability test revealed missing focus indicators. This means,0.500665,"[0.083764, 0.195397, 0.100335, 0.500665, 0.127843, 0.04573, 0.257154, 0.066269, 0.157744, 0.121493, 0.270803, 0.130913, 0.022364, 0.110394, 0.040529, 0.037844]",3,1.422393,"[7, 8]",2,A usability test revealed missing focus indicators. This means,0.0,90000,1b
pythia-1b-deduped,step90000,focus indicator,generation,gen_006,"When styling interactive elements, a focus indicator ensures",0.690452,"[0.296441, 0.525325, 0.325543, 0.659264, 0.690452, 0.226299, 0.278892, 0.223755, 0.248635, 0.144249, 0.080982, 0.025851, 0.045455, 0.102372, 0.369845, 0.044409]",4,0.598718,"[7, 8]",2,"When styling interactive elements, a focus indicator ensures",1.0,90000,1b
pythia-1b-deduped,step90000,heading structure,generation,gen_001,"In web accessibility, heading structure is",0.782405,"[0.374828, 0.464584, 0.195407, 0.644364, 0.782405, 0.221455, 0.339002, 0.10334, 0.261465, 0.466225, 0.14486, 0.01912, 0.039838, 0.068984, 0.505706, 0.274422]",4,0.576596,"[5, 6]",2,"In web accessibility, heading structure is",0.3333333333333333,90000,1b
pythia-1b-deduped,step90000,heading structure,generation,gen_002,"For screen readers, heading structure",0.817779,"[0.388079, 0.48858, 0.172917, 0.591325, 0.817779, 0.246947, 0.173697, 0.063399, 0.265713, 0.368865, 0.096563, 0.023337, 0.037923, 0.09949, 0.430923, 0.365069]",4,0.596953,"[5, 6]",2,"For screen readers, heading structure",0.3333333333333333,90000,1b
pythia-1b-deduped,step90000,heading structure,generation,gen_003,"To create proper heading structure, content authors should",0.789012,"[0.308577, 0.493234, 0.17346, 0.694668, 0.18581, 0.106662, 0.380119, 0.07421, 0.230946, 0.135399, 0.153228, 0.073648, 0.042279, 0.176336, 0.383423, 0.789012]",15,0.620305,"[4, 5]",2,"To create proper heading structure, content authors should",0.0,90000,1b
pythia-1b-deduped,step90000,heading structure,generation,gen_004,"Without logical heading structure, screen reader users may",0.737448,"[0.280394, 0.417532, 0.245446, 0.737448, 0.04251, 0.243944, 0.383401, 0.224595, 0.163896, 0.208376, 0.092735, 0.044747, 0.03001, 0.111068, 0.259901, 0.108612]",3,1.287954,"[3, 4]",2,"Without logical heading structure, screen reader users may",0.3333333333333333,90000,1b
pythia-1b-deduped,step90000,heading structure,generation,gen_005,An accessibility evaluation found improper heading structure. This means,0.676526,"[0.394418, 0.474718, 0.310744, 0.676526, 0.357406, 0.109287, 0.33533, 0.203905, 0.120538, 0.212952, 0.146373, 0.034338, 0.025805, 0.178672, 0.280016, 0.105774]",3,1.408771,"[6, 7]",2,An accessibility evaluation found improper heading structure. This means,0.3333333333333333,90000,1b
pythia-1b-deduped,step90000,heading structure,generation,gen_006,"When organizing page content, heading structure ensures",0.650623,"[0.358505, 0.445584, 0.185303, 0.608154, 0.650623, 0.269754, 0.368555, 0.106333, 0.162446, 0.447826, 0.092674, 0.013871, 0.025039, 0.135426, 0.242331, 0.317808]",4,0.756592,"[6, 7]",2,"When organizing page content, heading structure ensures",0.3333333333333333,90000,1b
pythia-1b-deduped,step90000,keyboard navigation,generation,gen_001,"In web accessibility, keyboard navigation is",0.609916,"[0.37609, 0.417579, 0.471873, 0.609916, 0.095097, 0.313438, 0.395011, 0.255334, 0.126385, 0.487183, 0.194359, 0.031205, 0.029642, 0.132729, 0.512449, 0.06169]",3,1.605741,"[5, 6]",2,"In web accessibility, keyboard navigation is",0.0,90000,1b
pythia-1b-deduped,step90000,keyboard navigation,generation,gen_002,"For users with motor disabilities, keyboard navigation",0.69091,"[0.326591, 0.421382, 0.466901, 0.596488, 0.244788, 0.301236, 0.406499, 0.238882, 0.104062, 0.443009, 0.250132, 0.058477, 0.043649, 0.096021, 0.69091, 0.033905]",14,1.330105,"[7, 8]",2,"For users with motor disabilities, keyboard navigation",0.0,90000,1b
pythia-1b-deduped,step90000,keyboard navigation,generation,gen_003,"To support keyboard navigation, developers should",0.641797,"[0.350164, 0.235567, 0.459249, 0.641797, 0.079362, 0.142352, 0.230876, 0.104473, 0.092287, 0.48044, 0.216004, 0.057876, 0.048375, 0.144728, 0.357244, 0.295471]",3,1.581514,"[3, 4]",2,"To support keyboard navigation, developers should",0.0,90000,1b
pythia-1b-deduped,step90000,keyboard navigation,generation,gen_004,"Without keyboard navigation support, motor-impaired users may",0.701231,"[0.33724, 0.379507, 0.406159, 0.701231, 0.250557, 0.255569, 0.312988, 0.118707, 0.140692, 0.141849, 0.100345, 0.032689, 0.090259, 0.21157, 0.355795, 0.1871]",3,1.398406,"[2, 3]",2,"Without keyboard navigation support, motor-impaired users may",0.0,90000,1b
pythia-1b-deduped,step90000,keyboard navigation,generation,gen_005,A manual test revealed keyboard navigation failures. This means,0.622765,"[0.408989, 0.427398, 0.622765, 0.60949, 0.172287, 0.161547, 0.211189, 0.211288, 0.095177, 0.383715, 0.329656, 0.031068, 0.029985, 0.307177, 0.302738, 0.278607]",2,1.347784,"[5, 6]",2,A manual test revealed keyboard navigation failures. This means,0.0,90000,1b
